wikidata_id,person_id,name,source_row_count,birth_year_values,birth_place_values,citizenship_ids,citizenship_labels,has_country_of_citizenship,birth_place_context_row_count,birth_place_ids,birth_place_labels,birth_scope_category,counts_as_europe_in_binary_rollup,counts_as_non_europe_or_colonial_in_binary_rollup,birth_context_token_ids,birth_context_token_labels,europe_token_ids,europe_token_labels,non_europe_token_ids,non_europe_token_labels,colonial_token_ids,colonial_token_labels,transcontinental_or_imperial_token_ids,transcontinental_or_imperial_token_labels
http://www.wikidata.org/entity/Q708732,Q708732,François Barbé-Marbois,1,1745,Metz,Q142,France,True,1,Q22690,Metz,europe,True,False,Q22690 | Q142 | Q43287 | Q183 | Q1206012 | Q12548 | Q70972 | Q12652 | Q701697 | Q2900529 | Q19863226 | Q2986948 | Q4918043 | Q182783 | Q18677983 | Q22248793 | Q155144 | Q999042 | Q212429 | Q88521129,Alsace-Lorraine | Eurométropole de Metz | France | France métropolitaine | Germany | Grand Est | Kingdom of France | Kingdom of Saxony | Lorraine | Metz | Moselle | Prussia | Saint-Empire romain germanique | Trois-Évêchés | arrondissement de Metz | arrondissement de Metz-Ville | cercle du Haut-Rhin | district de Lorraine | principauté épiscopale de Metz | zone de défense et de sécurité Est,Q1206012 | Q142 | Q183 | Q43287 | Q70972,France | Germany | Kingdom of France | Kingdom of Saxony | Prussia,,,,,,
http://www.wikidata.org/entity/Q22209694,Q22209694,François Bernard-Valville,1,1767,Clermont-Ferrand,Q142,France,True,1,Q42168,Clermont-Ferrand,europe,True,False,Q42168 | Q142 | Q12694 | Q572094 | Q18338206 | Q1152 | Q212429,Auvergne | Auvergne-Rhône-Alpes | Clermont-Ferrand | France | France métropolitaine | Puy-de-Dôme | arrondissement de Clermont-Ferrand,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3083975,Q3083975,François Bigottini,1,1717,Rome,Q142,France,True,1,Q220,Rome,europe,True,False,Q220 | Q38 | Q170174 | Q3755547 | Q583038 | Q12544 | Q172579 | Q201038 | Q17167 | Q2277 | Q42834 | Q237 | Q142 | Q15119 | Q1558632 | Q1747689 | Q18288160 | Q3677829 | Q1282,Empire byzantin | Empire romain | Empire romain d'Occident | France | Italie | Latium | Rome | Rome antique | République romaine | Vatican | circle of Rome | province de Rome | royaume d'Italie | royaume de Rome | royaume des Ostrogoths | ville métropolitaine de Rome Capitale | États pontificaux,Q142 | Q170174 | Q38,France | Italie | États pontificaux,,,,,,
http://www.wikidata.org/entity/Q50328174,Q50328174,François Blanchard de La Musse,1,1752,Nantes,Q142,France,True,1,Q12191,Nantes,europe,True,False,Q12191 | Q142 | Q70972 | Q3068 | Q71747 | Q596603 | Q16994 | Q212429,France | France métropolitaine | Kingdom of France | Loire-Atlantique | Nantes | Pays de la Loire | arrondissement de Nantes | duché de Bretagne,Q142 | Q70972,France | Kingdom of France,,,,,,
http://www.wikidata.org/entity/Q3084011,Q3084011,François Blanchet,1,1707,Angerville,Q142,France,True,1,Q538536,Angerville,europe,True,False,Q538536 | Q142 | Q979470 | Q3368 | Q702862 | Q13917 | Q212429,Angerville | Essonne | France | France métropolitaine | Seine-et-Oise | arrondissement d'Étampes | Île-de-France,Q142,France,,,,,,
http://www.wikidata.org/entity/Q1708692,Q1708692,François Boher,1,1769,Villefranche-de-Conflent,Q142,France,True,1,Q501114,Villefranche-de-Conflent,europe,True,False,Q501114 | Q142 | Q15477 | Q21007662 | Q702122 | Q12709 | Q17005 | Q18678265 | Q212429,Conflent | France | France métropolitaine | Languedoc-Roussillon | Occitanie | Pyrénées-Orientales | Villefranche-de-Conflent | arrondissement de Prades | communauté de communes Conflent-Canigó,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3084008,Q3084008,François Boissel,1,1728,Joyeuse,Q142,France,True,1,Q391249,Joyeuse,europe,True,False,Q391249 | Q142 | Q1725551 | Q3148 | Q701417 | Q18338206 | Q463 | Q212429,Ardèche | Auvergne-Rhône-Alpes | France | France métropolitaine | Joyeuse | Rhône-Alpes | arrondissement de Largentière | canton de Joyeuse,Q142,France,,,,,,
http://www.wikidata.org/entity/Q17176171,Q17176171,François Chéron,1,1764,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q94833849,Q94833849,François Claude André Le Roy de Lozembrune,1,1749,Montreuil-sur-Mer,Q142,France,True,1,Q213344,Montreuil-sur-Mer,europe,True,False,Q213344 | Q142 | Q12689 | Q1537294 | Q701806 | Q18677767 | Q16987 | Q212429,France | France métropolitaine | Hauts-de-France | Montreuil-sur-Mer | Nord-Pas-de-Calais | Pas-de-Calais | arrondissement de Montreuil | canton de Montreuil,Q142,France,,,,,,
http://www.wikidata.org/entity/Q964210,Q964210,François Claude de Bouillé,1,1739,château de Cluzel,Q142,France,True,1,Q2240545,château de Cluzel,europe,True,False,Q2240545 | Q142 | Q1109595 | Q276422 | Q12572 | Q633970 | Q18338206 | Q1152,Auvergne | Auvergne-Rhône-Alpes | France | Haute-Loire | Mazeyrat-d'Allier | arrondissement de Brioude | canton de Langeac | château de Cluzel,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3084476,Q3084476,François Dominique de Reynaud de Montlosier,1,1755,Clermont-Ferrand,Q142,France,True,1,Q42168,Clermont-Ferrand,europe,True,False,Q42168 | Q142 | Q12694 | Q572094 | Q18338206 | Q1152 | Q212429,Auvergne | Auvergne-Rhône-Alpes | Clermont-Ferrand | France | France métropolitaine | Puy-de-Dôme | arrondissement de Clermont-Ferrand,Q142,France,,,,,,
http://www.wikidata.org/entity/Q55913825,Q55913825,François Georges Levrault,1,1722,Ogéviller,Q142,France,True,1,Q1060586,Ogéviller,europe,True,False,Q1060586 | Q142 | Q1669540 | Q1270623 | Q12626 | Q701572 | Q18677983 | Q22248793 | Q212429 | Q88521129,France | France métropolitaine | Grand Est | Lorraine | Meurthe | Meurthe-et-Moselle | Ogéviller | arrondissement de Lunéville | canton de Blâmont | zone de défense et de sécurité Est,Q142,France,,,,,,
http://www.wikidata.org/entity/Q2072208,Q2072208,François Guillaume Ducray-Duminil,1,1761,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q4111296,Q4111296,François Guillemot de Villebois,1,1681,Guérande,Q70972,royaume de France,True,1,Q501971,Guérande,europe,True,False,Q501971 | Q142 | Q3068 | Q180843 | Q16994 | Q212429,France | France métropolitaine | Guérande | Loire-Atlantique | Pays de la Loire | arrondissement de Saint-Nazaire,Q142,France,,,,,,
http://www.wikidata.org/entity/Q1003664,Q1003664,François Hanriot,1,1759,Nanterre,Q142,France,True,1,Q170507,Nanterre,europe,True,False,Q170507 | Q142 | Q385728 | Q1142326 | Q12543 | Q16665915 | Q13917 | Q212429,France | France métropolitaine | Hauts-de-Seine | Métropole du Grand Paris | Nanterre | Seine | arrondissement de Nanterre | Île-de-France,Q142,France,,,,,,
http://www.wikidata.org/entity/Q16855789,Q16855789,François Hüe,1,1757,Fontainebleau,Q142,France,True,1,Q182872,Fontainebleau,europe,True,False,Q182872 | Q142 | Q12753 | Q701190 | Q13917 | Q212429,Fontainebleau | France | France métropolitaine | Seine-et-Marne | arrondissement de Fontainebleau | Île-de-France,Q142,France,,,,,,
http://www.wikidata.org/entity/Q655181,Q655181,François Jean de Chastellux,1,1734,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q3084985,Q3084985,François Joseph Pamphile de Lacroix,1,1774,Aimargues,Q142,France,True,1,Q243915,Aimargues,europe,True,False,Q243915 | Q142 | Q702009 | Q12515 | Q18678265 | Q17005 | Q212429,Aimargues | France | France métropolitaine | Gard | Languedoc-Roussillon | Occitanie | arrondissement de Nîmes,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3085005,Q3085005,François Jourgniac de Saint-Méard,2,1745 | 1747,Bordeaux,Q142,France,True,1,Q1479,Bordeaux,europe,True,False,Q1479 | Q142 | Q1117116 | Q700697 | Q12526 | Q18678082 | Q1179 | Q212429,Aquitaine | Bordeaux | Bordeaux Métropole | France | France métropolitaine | Gironde | Nouvelle-Aquitaine | arrondissement de Bordeaux,Q142,France,,,,,,
http://www.wikidata.org/entity/Q769608,Q769608,François Just Marie Raynouard,1,1761,Brignoles,Q142,France,True,1,Q207584,Brignoles,europe,True,False,Q207584 | Q142 | Q12789 | Q700755 | Q15104 | Q124954445 | Q212429 | Q88521123,Brignoles | France | France métropolitaine | Provence-Alpes-Côte d'Azur | Provence-Côte d'Azur-Corse | Var | arrondissement de Brignoles | zone de défense et de sécurité Sud,Q142,France,,,,,,
http://www.wikidata.org/entity/Q1451085,Q1451085,François Lacombe,1,1726,Avignon,Q142,France,True,1,Q6397,Avignon,europe,True,False,Q6397 | Q142 | Q700549 | Q1724318 | Q1724321 | Q960193 | Q1724322 | Q12792 | Q1120105 | Q15104 | Q124954445 | Q212429 | Q88521123,Avignon | Communauté d'agglomération du Grand Avignon | France | France métropolitaine | Provence-Alpes-Côte d'Azur | Provence-Côte d'Azur-Corse | Vaucluse | arrondissement d'Avignon | canton d'Avignon-Est | canton d'Avignon-Nord | canton d'Avignon-Ouest | canton d'Avignon-Sud | zone de défense et de sécurité Sud,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3085121,Q3085121,François Le Prévost d'Exmes,1,1729,Exmes,Q70972,royaume de France,True,1,Q1340608,Coudehard,europe,True,False,Q1340608 | Q142 | Q1727697 | Q12679 | Q700472 | Q18677875 | Q16954 | Q212429,Basse-Normandie | Coudehard | France | France métropolitaine | Normandie | Orne | arrondissement d'Argentan | canton de Trun,Q142,France,,,,,,
http://www.wikidata.org/entity/Q23021886,Q23021886,François Louis Cizeron Rival,1,1726,Lyon,Q142,France,True,1,Q456,Lyon,europe,True,False,Q456 | Q142 | Q17167 | Q2277 | Q42834 | Q13590051 | Q146246 | Q46370 | Q70972 | Q58296 | Q71084 | Q69808 | Q1747689 | Q2874 | Q16665897 | Q46130 | Q535140 | Q10971 | Q18914778 | Q18338206 | Q463 | Q1228610 | Q212429 | Q1232541,Auvergne-Rhône-Alpes | Diocèse des Gaules | Empire romain | Empire romain d'Occident | First French Empire | France | Francie occidentale | French First Republic | Gaule lyonnaise | Kingdom of France | Lyon | Métropole de Lyon | Q1232541 | Rhône | Rhône-Alpes | Rome antique | République romaine | arrondissement de Lyon | communauté urbaine de Lyon | préfecture du prétoire des Gaules | royaume des Burgondes | royaume des Francs | régime de Vichy,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q964812,Q964812,François Marius Granet,1,1775,Aix-en-Provence,Q142,France,True,1,Q47465,Aix-en-Provence,europe,True,False,Q47465 | Q142 | Q1533801 | Q1467069 | Q540707 | Q1120161 | Q700364 | Q3240 | Q16665884 | Q15104 | Q124954445 | Q212429 | Q88521123,Aix-en-Provence | Bouches-du-Rhône | Communauté d’agglomération du Pays d’Aix | France | France métropolitaine | Métropole Aix-Marseille-Provence | Provence-Alpes-Côte d'Azur | Provence-Côte d'Azur-Corse | arrondissement d'Aix-en-Provence | canton d'Aix-en-Provence-Centre | canton d'Aix-en-Provence-Nord-Est | canton d'Aix-en-Provence-Sud-Ouest | zone de défense et de sécurité Sud,Q142,France,,,,,,
http://www.wikidata.org/entity/Q88044880,Q88044880,François Morénas,1,1702,Avignon,Q142,France,True,1,Q6397,Avignon,europe,True,False,Q6397 | Q142 | Q700549 | Q1724318 | Q1724321 | Q960193 | Q1724322 | Q12792 | Q1120105 | Q15104 | Q124954445 | Q212429 | Q88521123,Avignon | Communauté d'agglomération du Grand Avignon | France | France métropolitaine | Provence-Alpes-Côte d'Azur | Provence-Côte d'Azur-Corse | Vaucluse | arrondissement d'Avignon | canton d'Avignon-Est | canton d'Avignon-Nord | canton d'Avignon-Ouest | canton d'Avignon-Sud | zone de défense et de sécurité Sud,Q142,France,,,,,,
http://www.wikidata.org/entity/Q15967464,Q15967464,François Nicolas Pascal de Kerenveyer,1,1729,Roscoff,Q142,France,True,1,Q245297,Roscoff,europe,True,False,Q245297 | Q142 | Q3389 | Q547847 | Q12130 | Q212429,Bretagne | Finistère | France | France métropolitaine | Roscoff | arrondissement de Morlaix,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3085510,Q3085510,François Parfaict,1,1698,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q21522843,Q21522843,François Perrin du Lac,1,1767,Anzy-le-Duc,Q142,France,True,1,Q614846,Anzy-le-Duc,europe,True,False,Q614846 | Q142 | Q1519611 | Q12736 | Q700884 | Q18578267 | Q1173 | Q212429,Anzy-le-Duc | Bourgogne | Bourgogne-Franche-Comté | France | France métropolitaine | Saône-et-Loire | arrondissement de Charolles | canton de Marcigny,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3085546,Q3085546,François Peyrard,1,1759,Saint-Victor-Malescours,Q142,France,True,1,Q275996,Saint-Victor-Malescours,europe,True,False,Q275996 | Q142 | Q1727110 | Q12572 | Q702836 | Q18338206 | Q1152 | Q212429,Auvergne | Auvergne-Rhône-Alpes | France | France métropolitaine | Haute-Loire | Saint-Victor-Malescours | arrondissement d'Yssingeaux | canton de Saint-Didier-en-Velay,Q142,France,,,,,,
http://www.wikidata.org/entity/Q2665768,Q2665768,François Pouqueville,1,1770,Le Merlerault,Q142,France,True,1,Q818051,Le Merlerault,europe,True,False,Q818051 | Q142 | Q1725827 | Q12679 | Q700472 | Q701822 | Q18677875 | Q16954 | Q212429,Basse-Normandie | France | France métropolitaine | Le Merlerault | Normandie | Orne | arrondissement d'Argentan | arrondissement de Mortagne-au-Perche | canton du Merlerault,Q142,France,,,,,,
http://www.wikidata.org/entity/Q13575,Q13575,François Quesnay,1,1694,Méré,Q142,France,True,1,Q759590,Méré,europe,True,False,Q759590 | Q142 | Q12820 | Q979470 | Q702168 | Q13917 | Q212429,France | France métropolitaine | Méré | Seine-et-Oise | Yvelines | arrondissement de Rambouillet | Île-de-France,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3085689,Q3085689,François Richard,1,1733,Limoges,Q142,France,True,1,Q45656,Limoges,europe,True,False,Q45656 | Q142 | Q12808 | Q956905 | Q1532137 | Q1725923 | Q1508904 | Q736534 | Q1725924 | Q1407532 | Q1720574 | Q1725925 | Q1690539 | Q1725931 | Q1725933 | Q1591516 | Q1725934 | Q1725937 | Q570751 | Q597652 | Q12949944 | Q18678082 | Q1190 | Q212429,France | France métropolitaine | Haute-Vienne | Limoges | Limousin | Nouvelle-Aquitaine | Pays de la Vienne | arrondissement de Limoges | canton de Limoges-Beaupuy | canton de Limoges-Carnot | canton de Limoges-Centre | canton de Limoges-Cité | canton de Limoges-Condat | canton de Limoges-Corgnac | canton de Limoges-Couzeix | canton de Limoges-Grand-Treuil | canton de Limoges-Isle | canton de Limoges-La Bastide | canton de Limoges-Landouge | canton de Limoges-Le Palais | canton de Limoges-Panazol | canton de Limoges-Puy-las-Rodas | canton de Limoges-Vigenal | canton de Limoges-Émailleurs,Q142,France,,,,,,
http://www.wikidata.org/entity/Q556735,Q556735,François Robichon de La Guérinière,1,1688,Essay,Q142,France,True,1,Q681279,Essay,europe,True,False,Q681279 | Q142 | Q12679 | Q16305365 | Q700385 | Q18677875 | Q16954 | Q212429,Basse-Normandie | Essay | France | France métropolitaine | Normandie | Orne | arrondissement d'Alençon | communauté de communes des Sources de l'Orne,Q142,France,,,,,,
http://www.wikidata.org/entity/Q1445906,Q1445906,François Rodolphe de Weiss,1,1751,Yverdon-les-Bains,Q39,Suisse,True,1,Q63946,Yverdon-les-Bains,europe,True,False,Q63946 | Q39 | Q683542 | Q660762 | Q12771,Jura-Nord vaudois | Suisse | Yverdon-les-Bains | canton de Vaud | district d'Yverdon,Q39,Suisse,,,,,,
http://www.wikidata.org/entity/Q73162055,Q73162055,François Soulès,1,1748,Boulogne-sur-Mer,Q142,France,True,1,Q81997,Boulogne-sur-Mer,europe,True,False,Q81997 | Q142 | Q12689 | Q700712 | Q18677767 | Q16987 | Q212429,Boulogne-sur-Mer | France | France métropolitaine | Hauts-de-France | Nord-Pas-de-Calais | Pas-de-Calais | arrondissement de Boulogne-sur-Mer,Q142,France,,,,,,
http://www.wikidata.org/entity/Q120886421,Q120886421,François Tribolet,1,1768,Foix,Q142,France,True,1,Q184392,Foix,europe,True,False,Q184392 | Q142 | Q1725300 | Q3184 | Q518212 | Q18678265 | Q16393 | Q212429,Ariège | Foix | France | France métropolitaine | Midi-Pyrénées | Occitanie | arrondissement de Foix | canton de Foix-Ville,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3085931,Q3085931,François Tronchin,1,1704,Genève,Q23366230,république de Genève,True,1,Q71,Genève,europe,True,False,Q71 | Q39 | Q23366230 | Q142 | Q11917,France | Genève | Suisse | canton de Genève | république de Genève,Q142 | Q23366230 | Q39,France | Suisse | république de Genève,,,,,,
http://www.wikidata.org/entity/Q22978201,Q22978201,François Vernes,1,1765,Céligny,Q142 | Q23366230 | Q39,France | Suisse | république de Genève,True,1,Q69410,Céligny,europe,True,False,Q69410 | Q39 | Q11917,Céligny | Suisse | canton de Genève,Q39,Suisse,,,,,,
http://www.wikidata.org/entity/Q108309935,Q108309935,François Villeroi,1,1771,Tours,Q142,France,True,1,Q288,Tours,europe,True,False,Q288 | Q142 | Q46370 | Q146246 | Q12556 | Q913072 | Q743594 | Q913130 | Q913107 | Q913117 | Q913121 | Q913056 | Q702657 | Q13947 | Q212429,Centre-Val de Loire | France | France métropolitaine | Francie occidentale | Indre-et-Loire | Tours | arrondissement de Tours | canton de Tours-Centre | canton de Tours-Est | canton de Tours-Nord-Est | canton de Tours-Nord-Ouest | canton de Tours-Ouest | canton de Tours-Sud | canton de Tours-Val-du-Cher | royaume des Francs,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3086088,Q3086088,François d'Escherny,1,1733,Lyon,Q39,Suisse,True,1,Q456,Lyon,europe,True,False,Q456 | Q142 | Q17167 | Q2277 | Q42834 | Q13590051 | Q146246 | Q46370 | Q70972 | Q58296 | Q71084 | Q69808 | Q1747689 | Q2874 | Q16665897 | Q46130 | Q535140 | Q10971 | Q18914778 | Q18338206 | Q463 | Q1228610 | Q212429 | Q1232541,Auvergne-Rhône-Alpes | Diocèse des Gaules | Empire romain | Empire romain d'Occident | First French Empire | France | Francie occidentale | French First Republic | Gaule lyonnaise | Kingdom of France | Lyon | Métropole de Lyon | Q1232541 | Rhône | Rhône-Alpes | Rome antique | République romaine | arrondissement de Lyon | communauté urbaine de Lyon | préfecture du prétoire des Gaules | royaume des Burgondes | royaume des Francs | régime de Vichy,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q3086147,Q3086147,François de Chennevières,1,1699,La Rochefoucauld,Q142,France,True,1,Q693992,La Rochefoucauld,europe,True,False,Q693992 | Q142 | Q1725653 | Q3266 | Q700427 | Q58635368 | Q18678082 | Q17009 | Q212429,Charente | France | France métropolitaine | La Rochefoucauld | La Rochefoucauld-en-Angoumois | Nouvelle-Aquitaine | Poitou-Charentes | arrondissement d'Angoulême | canton de La Rochefoucauld,Q142,France,,,,,,
http://www.wikidata.org/entity/Q1499981,Q1499981,François-Alexandre Aubert de La Chesnaye Des Bois,1,1699,Ernée,Q142,France,True,1,Q838741,Ernée,europe,True,False,Q838741 | Q142 | Q12620 | Q701660 | Q16994 | Q212429,Ernée | France | France métropolitaine | Mayenne | Pays de la Loire | arrondissement de Mayenne,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3083281,Q3083281,François-Antoine Chevrier,1,1721,Nancy,Q142,France,True,1,Q40898,Nancy,europe,True,False,Q40898 | Q155019 | Q142 | Q70972 | Q701873 | Q1270623 | Q2989397 | Q12626 | Q1726450 | Q390044 | Q1726447 | Q1444896 | Q18677983 | Q22248793 | Q212429 | Q88521129,France | France métropolitaine | Grand Est | Kingdom of France | Lorraine | Meurthe | Meurthe-et-Moselle | Métropole du Grand Nancy | Nancy | arrondissement de Nancy | canton de Nancy-Est | canton de Nancy-Nord | canton de Nancy-Ouest | canton de Nancy-Sud | duché de Lorraine | zone de défense et de sécurité Est,Q142 | Q70972,France | Kingdom of France,,,,,,
http://www.wikidata.org/entity/Q3083283,Q3083283,François-Antoine Devaux,1,1712,Lunéville,Q142,France,True,1,Q208794,Lunéville,europe,True,False,Q208794 | Q142 | Q70972 | Q250573 | Q1726009 | Q1270623 | Q12626 | Q155019 | Q701572 | Q18677983 | Q22248793 | Q212429 | Q88521129,France | France métropolitaine | Grand Est | Kingdom of France | Lorraine | Lunéville | Meurthe | Meurthe-et-Moselle | arrondissement de Lunéville | canton de Lunéville-Nord | canton de Lunéville-Sud | duché de Lorraine | zone de défense et de sécurité Est,Q142 | Q70972,France | Kingdom of France,,,,,,
http://www.wikidata.org/entity/Q21535099,Q21535099,François-Antoine Quétant,1,1733,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q1450807,Q1450807,François-Antoine de Boissy d'Anglas,1,1756,Saint-Jean-Chambre,Q142,France,True,1,Q651944,Saint-Jean-Chambre,europe,True,False,Q651944 | Q142 | Q1727819 | Q3148 | Q702130 | Q702655 | Q18338206 | Q463 | Q212429,Ardèche | Auvergne-Rhône-Alpes | France | France métropolitaine | Rhône-Alpes | Saint-Jean-Chambre | arrondissement de Privas | arrondissement de Tournon-sur-Rhône | canton de Vernoux-en-Vivarais,Q142,France,,,,,,
http://www.wikidata.org/entity/Q3083296,Q3083296,François-Arnoul Poisson de Roinville,1,1696,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q3083300,Q3083300,François-Auguste Fauveau de Frénilly,1,1768,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q1450817,Q1450817,François-Auguste Parseval-Grandmaison,1,1759,Paris,Q142,France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q375270,Q375270,François-Augustin de Paradis de Moncrif,1,1687,Paris,Q70972,royaume de France,True,1,Q90,Paris,europe,True,False,Q90 | Q142 | Q70972 | Q146246 | Q2748708 | Q71084 | Q58296 | Q16665915 | Q13917 | Q2863958 | Q1142326 | Q124881945 | Q212429,Département de Paris | First French Empire | France | France métropolitaine | French First Republic | Kingdom of France | Métropole du Grand Paris | Paris | Seine | arrondissement de Paris | occupation de la France par l'Allemagne pendant la Seconde Guerre mondiale | royaume des Francs | Île-de-France,Q142 | Q58296 | Q70972 | Q71084,First French Empire | France | French First Republic | Kingdom of France,,,,,Q58296,First French Empire
http://www.wikidata.org/entity/Q539301,Q539301,François-Benoît Hoffmann,1,1760,Nancy,Q142,France,True,1,Q40898,Nancy,europe,True,False,Q40898 | Q155019 | Q142 | Q70972 | Q701873 | Q1270623 | Q2989397 | Q12626 | Q1726450 | Q390044 | Q1726447 | Q1444896 | Q18677983 | Q22248793 | Q212429 | Q88521129,France | France métropolitaine | Grand Est | Kingdom of France | Lorraine | Meurthe | Meurthe-et-Moselle | Métropole du Grand Nancy | Nancy | arrondissement de Nancy | canton de Nancy-Est | canton de Nancy-Nord | canton de Nancy-Ouest | canton de Nancy-Sud | duché de Lorraine | zone de défense et de sécurité Est,Q142 | Q70972,France | Kingdom of France,,,,,,
