wikidata_id,name,candidate_affiliation,possible_box_count,citizenship_support,native_language_support,spoken_written_language_support,writing_language_support,checked_box_count,score_share
http://www.wikidata.org/entity/Q4149130,Basil Grigorovitch Barsky,Russian,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q18810614,Basil Woodd,British,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q8243562,Basilio Boggiero,Spanish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q215600,Basilius von Ramdohr,German,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q215600,Basilius von Ramdohr,Germany,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q107637049,Bastiaan Moerkerk,Dutch,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q21033743,Beat Ludwig Walthard,Swiss,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q106030913,Beatrix-Etienne Renart Lage de Volude,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q106030913,Beatrix-Etienne Renart Lage de Volude,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q813789,Beda Mayr,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q813789,Beda Mayr,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q813791,Beda Plank,German,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q134674749,Behcetî Seyyid İbrâhim,Arabic,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q134674749,Behcetî Seyyid İbrâhim,Ottoman,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q134674749,Behcetî Seyyid İbrâhim,Persian,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q815048,Bekri Mustafa Pascha,Arabic,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q815048,Bekri Mustafa Pascha,Ottoman,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q43388384,Belinda Royall,Anglophone,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q12303083,Bendix Djurhuus Prahl,Danish,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q922623,Benedek Virág,Hungarian,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q133683777,Benedetta Clotilde Lunelli Spinola,French,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q133683777,Benedetta Clotilde Lunelli Spinola,Italian,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q55227861,Benedetto Frizzi,Hebrew,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q55227861,Benedetto Frizzi,Italian,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q312784,Benedetto Giacomo Marcello,Italian,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q3638089,Benedetto Micheli,Italian,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q4887379,Benedetto Stay,Croatian,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q4887379,Benedetto Stay,Italian,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q816915,Benedikt David Arnstein,Austrian/Habsburg,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q816915,Benedikt David Arnstein,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q816983,Benedikt Maria Leonhard von Werkmeister,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q816983,Benedikt Maria Leonhard von Werkmeister,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q20746044,Benedikt Schmier,German,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q97247,Benedikt Stattler,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q97247,Benedikt Stattler,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q816881,Benedikt Strauch,German,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q26259680,Benedikt von Wagemann,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q26259680,Benedikt von Wagemann,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q817035,Benedikte Naubert,Anglophone,4,False,False,True,False,1,0.25
http://www.wikidata.org/entity/Q817035,Benedikte Naubert,French,4,False,False,True,False,1,0.25
http://www.wikidata.org/entity/Q817035,Benedikte Naubert,German,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q817035,Benedikte Naubert,Germany,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q817035,Benedikte Naubert,Italian,4,False,False,True,False,1,0.25
http://www.wikidata.org/entity/Q556563,Benedykt Chmielowski,Polish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q705772,Bengt Lidner,Swedish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q4087069,Benigna Gottlieb von Trotha gt Treyden,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q4087069,Benigna Gottlieb von Trotha gt Treyden,Russian,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q134873358,Benigne Grenan,France,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q24942927,Benito Feliú de San Pedro,Spanish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q379753,Benito Jerónimo Feijoo,Spanish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q25579208,Benito de l'Auxa,Spanish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q4888265,Benjamin Beddome,British,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q123089,Benjamin Constant,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q123089,Benjamin Constant,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q123089,Benjamin Constant,Swiss,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q34969,Benjamin Franklin,Anglophone,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q34969,Benjamin Franklin,British,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q3424884,Benjamin Georg Sporon,Danish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q817518,Benjamin Gottlieb Gerlach,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q817518,Benjamin Gottlieb Gerlach,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q817520,Benjamin Gottlieb Lorenz Boden,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q817520,Benjamin Gottlieb Lorenz Boden,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q15994513,Benjamin Hoadly,Anglophone,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q15994513,Benjamin Hoadly,British,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q4888821,Benjamin Hoadly,Anglophone,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q4888821,Benjamin Hoadly,British,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q16830601,Benjamin Kingsbury,Anglophone,2,False,False,True,True,2,1.0
http://www.wikidata.org/entity/Q349497,Benjamin Lay,Anglophone,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q349497,Benjamin Lay,British,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q19038025,Benjamin Loveling,British,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q4889008,Benjamin Martin,Anglophone,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q4889008,Benjamin Martin,British,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q4889139,Benjamin Prime,Anglophone,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q656478,Benjamin Rush,Anglophone,4,True,True,True,True,4,1.0
http://www.wikidata.org/entity/Q656478,Benjamin Rush,British,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q94755281,Benjamin Silber,German,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q817707,Benjamin Tabart,Anglophone,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q817707,Benjamin Tabart,British,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q817707,Benjamin Tabart,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q44645,Benjamin Thompson,Anglophone,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q44645,Benjamin Thompson,British,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2337064,Benjamin de Lesbos,Greek,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q1314247,Benjámin Szőnyi,Hungarian,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q4889630,Bennett Langton,British,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q817989,Benno Scharl,German,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q27995422,Benoît Michel Decomberousse,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q27995422,Benoît Michel Decomberousse,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q27891795,Benoît Pelletier-Volméranges,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q27891795,Benoît Pelletier-Volméranges,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q818099,Benoît-Joseph Marsollier,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q818099,Benoît-Joseph Marsollier,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q16497877,Bento Morganti,Portuguese,3,True,True,True,False,3,1.0
http://www.wikidata.org/entity/Q818647,Ber aus Bolechow,Hebrew,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q18244461,Berent Munthe,Swedish,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q5196640,Bernaldo de Quirós,Spanish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q12255114,Bernard Larreguy,Basque,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q12255114,Bernard Larreguy,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2898786,Bernard de Bonnard,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2898786,Bernard de Bonnard,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q29034849,Bernard de Mayenne,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q29034849,Bernard de Mayenne,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q21656567,Bernard-François Fonvielle,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q21656567,Bernard-François Fonvielle,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q313363,Bernard-Germain de Lacépède,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q313363,Bernard-Germain de Lacépède,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q822205,Bernard-Joseph Saurin,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q822205,Bernard-Joseph Saurin,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2898873,Bernardin Anquetil,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2898873,Bernardin Anquetil,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q94622333,Bernardin Leaković,Croatian,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q42909198,Bernardino Fernández de Velasco y Pimentel,Spanish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q55226262,Bernardino Maria Calura,Italian,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q3638725,Bernardino Perfetti,Italian,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q23677514,Bernardino Zanetti,Italian,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q104919242,Bernardo Barbaro,Italian,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q1152363,Bernardo De Dominici,Italian,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q9655300,Bernardo Gomes Brito,Portuguese,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q73717713,Bernardo López de Araujo,Spanish,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q5726839,Bernardo María de la Calzada,Spanish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q12255047,Bernardo Recio,Basque,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q12255047,Bernardo Recio,Spanish,3,True,True,False,False,2,0.6667
http://www.wikidata.org/entity/Q3638810,Bernardo Zamagna,Croatian,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q3638810,Bernardo Zamagna,Italian,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q3638810,Bernardo Zamagna,Ragusan/Dalmatian,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q20925282,Bernardo de Ulloa,Spanish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q1845771,Bernardus Bosch,Dutch,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q824987,Bernhard Feldmann,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q824987,Bernhard Feldmann,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q825112,Bernhard Graf von Zech,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q825112,Bernhard Graf von Zech,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q95070318,Bernhard Gruber,Czech,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q95070318,Bernhard Gruber,German,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q708911,Bernhard Henrik Crusell,Finnish,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q708911,Bernhard Henrik Crusell,French,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q708911,Bernhard Henrik Crusell,German,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q708911,Bernhard Henrik Crusell,Italian,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q708911,Bernhard Henrik Crusell,Swedish,3,True,True,True,False,3,1.0
http://www.wikidata.org/entity/Q94918988,Bernhard Joseph Beichel,German,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q22693779,Bernhard Joseph Schleiß,German,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q825580,Bernhard Ludwig von Platen,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q825580,Bernhard Ludwig von Platen,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q106865476,Bertrand Bajon,French,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q708891,Bertrand Barère,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q708891,Bertrand Barère,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q278505,Bertrand Clauzel,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q278505,Bertrand Clauzel,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q183007,Betje Wolff,Dutch,4,True,True,True,True,4,1.0
http://www.wikidata.org/entity/Q55999191,Betsy Sheridan,Anglophone,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q55999191,Betsy Sheridan,British,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q31790772,Beytuşi,Arabic,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q31790772,Beytuşi,Ottoman,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q31790772,Beytuşi,Persian,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q136148697,Bezirganzade Abdullah Efendi,Arabic,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q136148697,Bezirganzade Abdullah Efendi,Ottoman,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q136148697,Bezirganzade Abdullah Efendi,Persian,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q12255112,Beñat Larralde,Basque,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q12255113,Beñat Mardo,Basque,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q835579,Bian Shoumin,China,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q3365028,Birgitte Boye,Anglophone,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q3365028,Birgitte Boye,Danish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q3365028,Birgitte Boye,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q3365028,Birgitte Boye,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q110887679,Blanchet de Pravieux,French,2,False,False,True,True,2,1.0
http://www.wikidata.org/entity/Q50674241,Blas Ostolaza,Spanish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q45650925,Bo Boming,China,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q4175293,Bogdan Egorovich Elʹchaninov,Russian,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q11220061,Bohumír Jan Dlabač,Czech,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q11220061,Bohumír Jan Dlabač,German,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q833623,Bohuslav Tablic,Czech,2,False,False,False,True,1,0.5
http://www.wikidata.org/entity/Q833623,Bohuslav Tablic,Slovak,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q3481216,Bolle Willum Luxdorph,Danish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q892111,Bonaventura Andres,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q892111,Bonaventura Andres,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1283924,Bonaventura Piter,Czech,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q1283924,Bonaventura Piter,German,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q2909923,Bonaventure Baüyn,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2909923,Bonaventure Baüyn,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q117881451,Bonawentura Mateusz Meress,Polish,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q21832743,Bonfiglio Guelfucci,France,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q3642127,Bonifacio De Luca,Italian,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q130999958,Bonne-Charlotte de Bénouville,France,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q18091626,Borbála Barkóczy,Hungarian,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q1178570,Borbála Molnár,Hungarian,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q2910810,Borel,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2910810,Borel,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2910989,"Boris Ivanovitch, prince Kourakine",Dutch,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2910989,"Boris Ivanovitch, prince Kourakine",French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2910989,"Boris Ivanovitch, prince Kourakine",Italian,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2910989,"Boris Ivanovitch, prince Kourakine",Russian,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q39391356,Boris Karlovič Blank,Russian,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q4406033,Boris Saltykov,Russian,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q6098364,Bostancıbaşı Hafız İsmail Pasha,Arabic,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q6098364,Bostancıbaşı Hafız İsmail Pasha,Ottoman,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q98545723,Botilla Salström,Swedish,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q110743885,Bourne Hall Draper,Anglophone,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q110743885,Bourne Hall Draper,British,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2738527,Brian Merriman,British,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q4523132,Brigitta Scherzenfeldt,Swedish,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q15713827,Brita Geyer,Swedish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q4988935,Brita Hedvig Knös,Swedish,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q22116674,Brita Horn,Swedish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q28922709,Brita Kristina Appelbom,Swedish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q16602165,Brita Laurelia,Swedish,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q16594881,Brita Sidonia Gadd,Swedish,3,True,True,True,False,3,1.0
http://www.wikidata.org/entity/Q16162501,Britta Beyer,Dutch,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q16162501,Britta Beyer,Swedish,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q7526148,Brooke Boothby,Anglophone,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q7526148,Brooke Boothby,British,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q136029655,Brucelle Méheust,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q136029655,Brucelle Méheust,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q124638169,Bruno Francisco Larrañaga,Spanish,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q107637452,Bruno Zweerts,Dutch,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q107637452,Bruno Zweerts,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2927146,Bryan Edwards,Anglophone,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2927146,Bryan Edwards,British,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q4980087,Bryan Faussett,Anglophone,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q4980087,Bryan Faussett,British,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q114742344,Brynolph Hallborg,Swedish,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q1010304,Burchard Christian von Spilcker,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1010304,Burchard Christian von Spilcker,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2928616,Bursay,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2928616,Bursay,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q42890491,Butrus Karamah,Arabic,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q42890491,Butrus Karamah,Ottoman,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q15630766,Bárbara Heliodora,Portuguese,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q346037,Béat Fidèle Antoine Jean Dominique de La Tour-Châtillon de Zurlauben,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q346037,Béat Fidèle Antoine Jean Dominique de La Tour-Châtillon de Zurlauben,Swiss,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q30230603,Béat de Hennezel,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q30230603,Béat de Hennezel,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2929842,Bénigne Dujardin,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2929842,Bénigne Dujardin,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2929848,Bénigne Grenan,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2929848,Bénigne Grenan,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q99251,Bénigne-Marie Reuss d'Ebersdorf,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q99251,Bénigne-Marie Reuss d'Ebersdorf,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q12304858,Børge Thorlacius,Danish,3,True,True,True,False,3,1.0
http://www.wikidata.org/entity/Q124771552,Bāqir alḥusayny,Arabic,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q15135696,C.F. Wadskiær,Danish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q25712548,Cai Wan,China,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q94527684,Cajetan Wanggo,German,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q730516,Cajsa Warg,Swedish,3,True,True,True,False,3,1.0
http://www.wikidata.org/entity/Q5740235,Calixto Bustamante Carlos,Spanish,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q94507614,Camilla Fenaroli Solar d’Asti,Italian,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q33026264,Camille Pillet,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q33026264,Camille Pillet,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q3651441,Camillo Affarosi,Italian,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q3651467,Camillo Brunori,Italian,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q715096,Camillo Federici,Italian,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q55846782,Camillo Spreti,Italian,2,False,False,True,True,2,1.0
http://www.wikidata.org/entity/Q109453902,Camillo Zampieri,Italian,2,False,False,True,True,2,1.0
http://www.wikidata.org/entity/Q957780,Cantor-teacher Ruzsics,Hungarian,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q11091305,Cao Xibao,China,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q45488431,Cao Xigui,China,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q45488558,Cao Xikun,China,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q45488494,Cao Xishu,China,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q182874,Cao Xueqin,China,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q28414782,Cao Yishi,China,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q25712553,Cao Zhenxiu,China,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q55901114,Carel Antoni de Wetstein,Dutch,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q96374423,Carel Webbers,Dutch,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q1820715,Carel de Vos van Steenwijk,Dutch,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1820715,Carel de Vos van Steenwijk,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q98545729,Carin Silfverschiöld,Swedish,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q55905849,Carl Anders Rooth,Swedish,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q98751922,Carl Anton Gyllenram,Swedish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q76067,Carl Arnold Kortum,German,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q76067,Carl Arnold Kortum,Germany,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q5695471,Carl Arwid Magnus Cantonius,Swedish,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q15444517,Carl August Gebhardi,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q15444517,Carl August Gebhardi,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q54507086,Carl August Kütner,German,1,False,False,True,False,1,1.0
